FLY_OUT,0.40736170497674073,0.5721238884746086,0.6786949942923843,0.3308798671780301,0.49033796198462865,0.10759620138234693,0.25033870992243723,0.03999375953536488,0.7909943148605442,0.6334669535680895,0.4247603450823336,0.17242077072137674,0.5214858707253852,0.5543132955179494,0.14769443077692612,0.33943421384886263,0.3905563621568604,0.9757656156690837,0.11642797898700386,0.37000369116331244,0.5320214251375945,0.6634718299794473,0.26130889224663545,0.8564965663033631,0.20374420443580776,0.598950901360223,0.8849297866113125,0.5776732344941377,0.9717384120092829,0.37606464232719206,0.024756980297360842,0.23182090904941843,0.9506607119455626,0.47929872105792726,0.03241857396007486,0.0040007730671310915,0.7133103496217204,0.6532938583666839,0.7177654783632562,0.9365371782184946,0.5988592889843403,0.7377092941284006,0.40845727101940243,0.32584307138175883,0.4878140244288295,0.03344798911086222,0.5616103655106572,0.14795827523340577,0.28697808516223444,0.04698570947432401,0.8477699999638666,0.9016557306517943,0.13934581161910797,0.5318245656887964,0.7425836092323866,0.2842480789554681,0.4394619118912111,0.03015868731038085,0.12918487513083288,0.2946087832619324,0.3816826410407118,0.8789477814570994,0.6402554087413466,0.31531077394431384,0.1267265892790841,0.8822052083175153,0.12057725591469526,0.3647126303433611,0.5256739878874539,0.6807841035282745,0.4526585418514517,0.6689351442671615
FLY_OUT,0.8430122299413381,0.8795041688155271,0.11914158935093544,0.8764524553647168,0.62536741398874,0.8647631514370212,0.0881075832074193,0.2833381983767377,0.9883911089173348,0.5042540848143556,0.7343243673556429,0.06339004712834506,0.8460045095937895,0.2905053581674355,0.48092846274881695,0.08181280358641707,0.8057397657854061,0.7795757020054791,0.4363188624955233,0.19824602179934714,0.9415789200413208,0.47181421113293465,0.6431960212267843,0.9770344759929612,0.9447061922805752,0.8009289642204321,0.9415892988004962,0.6700670559700795,0.8817955714781714,0.2001990678590465,0.4569259440873553,0.4425893718327679,0.40283912798435895,0.5926759922422756,0.09562832815658551,0.0989193061758259,0.7133103496217204,0.6532938583666839,0.7177654783632562,0.9365371782184946,0.5988592889843403,0.7377092941284006,0.40845727101940243,0.32584307138175883,0.4878140244288295,0.03344798911086222,0.5616103655106572,0.14795827523340577,0.28697808516223444,0.04698570947432401,0.8477699999638666,0.9016557306517943,0.13934581161910797,0.5318245656887964,0.7425836092323866,0.2842480789554681,0.4394619118912111,0.03015868731038085,0.12918487513083288,0.2946087832619324,0.3816826410407118,0.8789477814570994,0.6402554087413466,0.31531077394431384,0.1267265892790841,0.8822052083175153,0.12057725591469526,0.3647126303433611,0.5256739878874539,0.6807841035282745,0.4526585418514517,0.6689351442671615
HIT,0.058600767438511836,0.45073491600252713,0.7249487567472584,0.10339724275097839,0.04368749093281887,0.5758287599225799,0.2592555649830488,0.3259320540067492,0.39653963820521654,0.24717739620386614,0.18308058908154978,0.5660051982762064,0.17102211186615424,0.6355543970143602,0.16737557070891274,0.7803846595123034,0.5491954569966968,0.377257838399244,0.5612361849398539,0.5675341207973957,0.5563544883499689,0.3056948585903798,0.6745453443150182,0.22943587050743153,0.24702548013790615,0.7917671785571456,0.09364080512509154,0.6728082171489521,0.3785302599095457,0.7232453286608299,0.7295687742329684,0.4195028991578176,0.9053126905434505,0.14134152064363792,0.7707135754939605,0.401453664350109,0.3223348052399143,0.6209002505983198,0.8689954163312289,0.6274289600143329,0.013217051927141399,0.9596722152326842,0.6061447766234545,0.17518520240204882,0.9121961567394141,0.5993823952289978,0.8695167926249774,0.06137970312345575,0.44698775098330645,0.944409450790413,0.558466717547178,0.9087014726175835,0.9283810464683986,0.9987859880957198,0.16333677332597862,0.9227674300407864,0.6379071532235119,0.03491481734612634,0.2534316158717488,0.5933137883883846,0.023560537073817445,0.9918343909457307,0.15116179360065607,0.7597857624542694,0.8053057139199933,0.44600651401806013,0.23968714100111566,0.8570723452817354,0.5805241453931684,0.04350996350542202,0.738123925990975,0.7694153762326658
SINGLE,0.058600767438511836,0.45073491600252713,0.7249487567472584,0.10339724275097839,0.04368749093281887,0.5758287599225799,0.2592555649830488,0.3259320540067492,0.39653963820521654,0.24717739620386614,0.18308058908154978,0.5660051982762064,0.17102211186615424,0.6355543970143602,0.16737557070891274,0.7803846595123034,0.5491954569966968,0.377257838399244,0.5612361849398539,0.5675341207973957,0.5563544883499689,0.3056948585903798,0.6745453443150182,0.22943587050743153,0.24702548013790615,0.7917671785571456,0.09364080512509154,0.6728082171489521,0.3785302599095457,0.7232453286608299,0.7295687742329684,0.4195028991578176,0.9053126905434505,0.14134152064363792,0.7707135754939605,0.401453664350109,0.3223348052399143,0.6209002505983198,0.8689954163312289,0.6274289600143329,0.013217051927141399,0.9596722152326842,0.6061447766234545,0.17518520240204882,0.9121961567394141,0.5993823952289978,0.8695167926249774,0.06137970312345575,0.44698775098330645,0.944409450790413,0.558466717547178,0.9087014726175835,0.9283810464683986,0.9987859880957198,0.16333677332597862,0.9227674300407864,0.6379071532235119,0.03491481734612634,0.2534316158717488,0.5933137883883846,0.023560537073817445,0.9918343909457307,0.15116179360065607,0.7597857624542694,0.8053057139199933,0.44600651401806013,0.23968714100111566,0.8570723452817354,0.5805241453931684,0.04350996350542202,0.738123925990975,0.7694153762326658
FLY_OUT,0.46257152470909935,0.7736910929789642,0.9368524708221077,0.8909663331744196,0.7171881850683095,0.38081958648833036,0.8632249322823546,0.8122776270008736,0.030158818186070024,0.31387755161022435,0.3816584139471819,0.04125292199471309,0.4149025459439327,0.5741349741915641,0.28163564859873746,0.9803456634841686,0.7572046809694231,0.47271865530756274,0.0222863643525133,0.522179776356145,0.7283396388547503,0.3457224799552624,0.07793261705920895,0.3553243109618711,0.4123071522620049,0.31703177948242556,0.5314170532903003,0.6467797429782177,0.040892770081743524,0.9534825847211802,0.9872411381919721,0.7661111920020014,0.9351943514679525,0.21531355021531196,0.7826287650187403,0.6134299582313334,0.3223348052399143,0.6209002505983198,0.8689954163312289,0.6274289600143329,0.013217051927141399,0.9596722152326842,0.6061447766234545,0.17518520240204882,0.9121961567394141,0.5993823952289978,0.8695167926249774,0.06137970312345575,0.44698775098330645,0.944409450790413,0.558466717547178,0.9087014726175835,0.9283810464683986,0.9987859880957198,0.16333677332597862,0.9227674300407864,0.6379071532235119,0.03491481734612634,0.2534316158717488,0.5933137883883846,0.023560537073817445,0.9918343909457307,0.15116179360065607,0.7597857624542694,0.8053057139199933,0.44600651401806013,0.23968714100111566,0.8570723452817354,0.5805241453931684,0.04350996350542202,0.738123925990975,0.7694153762326658
FLY_OUT,0.058600767438511836,0.45073491600252713,0.7249487567472584,0.10339724275097839,0.04368749093281887,0.5758287599225799,0.2592555649830488,0.3259320540067492,0.39653963820521654,0.24717739620386614,0.18308058908154978,0.5660051982762064,0.17102211186615424,0.6355543970143602,0.16737557070891274,0.7803846595123034,0.5491954569966968,0.377257838399244,0.5612361849398539,0.5675341207973957,0.5563544883499689,0.3056948585903798,0.6745453443150182,0.22943587050743153,0.24702548013790615,0.7917671785571456,0.09364080512509154,0.6728082171489521,0.3785302599095457,0.7232453286608299,0.7295687742329684,0.4195028991578176,0.9053126905434505,0.14134152064363792,0.7707135754939605,0.401453664350109,0.3223348052399143,0.6209002505983198,0.8689954163312289,0.6274289600143329,0.013217051927141399,0.9596722152326842,0.6061447766234545,0.17518520240204882,0.9121961567394141,0.5993823952289978,0.8695167926249774,0.06137970312345575,0.44698775098330645,0.944409450790413,0.558466717547178,0.9087014726175835,0.9283810464683986,0.9987859880957198,0.16333677332597862,0.9227674300407864,0.6379071532235119,0.03491481734612634,0.2534316158717488,0.5933137883883846,0.023560537073817445,0.9918343909457307,0.15116179360065607,0.7597857624542694,0.8053057139199933,0.44600651401806013,0.23968714100111566,0.8570723452817354,0.5805241453931684,0.04350996350542202,0.738123925990975,0.7694153762326658
HIT,0.46853282622389025,0.7962892427726282,0.3706406133579183,0.9640975828521495,0.6959748618351078,0.7766927926396975,0.15465656725458565,0.715831838035425,0.26389956342817655,0.07736618342751167,0.1738100703512191,0.8789430477171495,0.9129710255214982,0.3448086265548953,0.8307956139711306,0.25605798415357717,0.992877208571853,0.7713163681712121,0.34387840965658123,0.17726525071214616,0.6991901058309342,0.07747144383462312,0.3100857394238724,0.20115044684327765,0.7708231519150376,0.9904070047810082,0.15645717103096812,0.9282332808163591,0.7752336251307947,0.5804171807074765,0.010736086831635294,0.18863330536177958,0.3551718673575839,0.5465973706651218,0.6265578515996544,0.43441572263547557,0.3223348052399143,0.6209002505983198,0.8689954163312289,0.6274289600143329,0.013217051927141399,0.9596722152326842,0.6061447766234545,0.17518520240204882,0.9121961567394141,0.5993823952289978,0.8695167926249774,0.06137970312345575,0.44698775098330645,0.944409450790413,0.558466717547178,0.9087014726175835,0.9283810464683986,0.9987859880957198,0.16333677332597862,0.9227674300407864,0.6379071532235119,0.03491481734612634,0.2534316158717488,0.5933137883883846,0.023560537073817445,0.9918343909457307,0.15116179360065607,0.7597857624542694,0.8053057139199933,0.44600651401806013,0.23968714100111566,0.8570723452817354,0.5805241453931684,0.04350996350542202,0.738123925990975,0.7694153762326658
SINGLE,0.46853282622389025,0.7962892427726282,0.3706406133579183,0.9640975828521495,0.6959748618351078,0.7766927926396975,0.15465656725458565,0.715831838035425,0.26389956342817655,0.07736618342751167,0.1738100703512191,0.8789430477171495,0.9129710255214982,0.3448086265548953,0.8307956139711306,0.25605798415357717,0.992877208571853,0.7713163681712121,0.34387840965658123,0.17726525071214616,0.6991901058309342,0.07747144383462312,0.3100857394238724,0.20115044684327765,0.7708231519150376,0.9904070047810082,0.15645717103096812,0.9282332808163591,0.7752336251307947,0.5804171807074765,0.010736086831635294,0.18863330536177958,0.3551718673575839,0.5465973706651218,0.6265578515996544,0.43441572263547557,0.3223348052399143,0.6209002505983198,0.8689954163312289,0.6274289600143329,0.013217051927141399,0.9596722152326842,0.6061447766234545,0.17518520240204882,0.9121961567394141,0.5993823952289978,0.8695167926249774,0.06137970312345575,0.44698775098330645,0.944409450790413,0.558466717547178,0.9087014726175835,0.9283810464683986,0.9987859880957198,0.16333677332597862,0.9227674300407864,0.6379071532235119,0.03491481734612634,0.2534316158717488,0.5933137883883846,0.023560537073817445,0.9918343909457307,0.15116179360065607,0.7597857624542694,0.8053057139199933,0.44600651401806013,0.23968714100111566,0.8570723452817354,0.5805241453931684,0.04350996350542202,0.738123925990975,0.7694153762326658
HIT,0.46257152470909935,0.7736910929789642,0.9368524708221077,0.8909663331744196,0.7171881850683095,0.38081958648833036,0.8632249322823546,0.8122776270008736,0.030158818186070024,0.31387755161022435,0.3816584139471819,0.04125292199471309,0.4149025459439327,0.5741349741915641,0.28163564859873746,0.9803456634841686,0.7572046809694231,0.47271865530756274,0.0222863643525133,0.522179776356145,0.7283396388547503,0.3457224799552624,0.07793261705920895,0.3553243109618711,0.4123071522620049,0.31703177948242556,0.5314170532903003,0.6467797429782177,0.040892770081743524,0.9534825847211802,0.9872411381919721,0.7661111920020014,0.9351943514679525,0.21531355021531196,0.7826287650187403,0.6134299582313334,0.3223348052399143,0.6209002505983198,0.8689954163312289,0.6274289600143329,0.013217051927141399,0.9596722152326842,0.6061447766234545,0.17518520240204882,0.9121961567394141,0.5993823952289978,0.8695167926249774,0.06137970312345575,0.44698775098330645,0.944409450790413,0.558466717547178,0.9087014726175835,0.9283810464683986,0.9987859880957198,0.16333677332597862,0.9227674300407864,0.6379071532235119,0.03491481734612634,0.2534316158717488,0.5933137883883846,0.023560537073817445,0.9918343909457307,0.15116179360065607,0.7597857624542694,0.8053057139199933,0.44600651401806013,0.23968714100111566,0.8570723452817354,0.5805241453931684,0.04350996350542202,0.738123925990975,0.7694153762326658
SINGLE,0.46257152470909935,0.7736910929789642,0.9368524708221077,0.8909663331744196,0.7171881850683095,0.38081958648833036,0.8632249322823546,0.8122776270008736,0.030158818186070024,0.31387755161022435,0.3816584139471819,0.04125292199471309,0.4149025459439327,0.5741349741915641,0.28163564859873746,0.9803456634841686,0.7572046809694231,0.47271865530756274,0.0222863643525133,0.522179776356145,0.7283396388547503,0.3457224799552624,0.07793261705920895,0.3553243109618711,0.4123071522620049,0.31703177948242556,0.5314170532903003,0.6467797429782177,0.040892770081743524,0.9534825847211802,0.9872411381919721,0.7661111920020014,0.9351943514679525,0.21531355021531196,0.7826287650187403,0.6134299582313334,0.3223348052399143,0.6209002505983198,0.8689954163312289,0.6274289600143329,0.013217051927141399,0.9596722152326842,0.6061447766234545,0.17518520240204882,0.9121961567394141,0.5993823952289978,0.8695167926249774,0.06137970312345575,0.44698775098330645,0.944409450790413,0.558466717547178,0.9087014726175835,0.9283810464683986,0.9987859880957198,0.16333677332597862,0.9227674300407864,0.6379071532235119,0.03491481734612634,0.2534316158717488,0.5933137883883846,0.023560537073817445,0.9918343909457307,0.15116179360065607,0.7597857624542694,0.8053057139199933,0.44600651401806013,0.23968714100111566,0.8570723452817354,0.5805241453931684,0.04350996350542202,0.738123925990975,0.7694153762326658
